S/N,Code,Description,Table,Classification,Cleaned_Description,PCA_X,PCA_Y,Cluster
47,SH836P,"PROSTATE GLAND, VARIOUS LESIONS, TRANSURETHRAL RESECTION (TURP)/ENUCLEATION OF PROSTATE (RESECTED WEIGHT LESS THAN 30G)",4B,Descriptor change,prostate gland various lesion transurethral resection turpenucleation prostate resected weight le 30g,0.1315146709971393,-0.0127128611013003,1
151,SA856S,"SKIN, ANGIOMA, CAUTERISATION/INJECTION",1A,Existing,skin angioma cauterisationinjection,-0.1035583766154512,0.3450741100505392,0
19,SC703L,"LUNG, TUMOUR, IMAGING GUIDED PERCUTANEOUS LOCAL ABLATION, SIMPLE (RADIOFREQUENCY, CRYOTHERAPY, MICROWAVE, LASER, ALCOHOL, ETC)",3C,Existing,lung tumour imaging guided percutaneous local ablation simple radiofrequency cryotherapy microwave laser alcohol etc,-0.0664447318486974,-0.0493547546621006,0
130,SB811F,"FEMUR, FRACTURE, OPEN REDUCTION AND INTERNAL FIXATION WITH PLATE AND SCREWS",5A,Existing,femur fracture open reduction internal fixation plate screw,-0.1459561037545177,-0.1911490003857173,0
7,SA707B,"BREAST, TUMOR (MALIGNANT), WIDE EXCISION/ LUMPECTOMY/SEGMENTAL MASTECTOMY/ PARTIAL MASTECTOMY, WITH SENTINEL NODE BIOPSY/ AXILIARY NODE SAMPLING",4A,Existing,breast tumor malignant wide excision lumpectomysegmental mastectomy partial mastectomy sentinel node biopsy axiliary node sampling,-0.0584555707828837,0.221311652999149,0
117,SD739H,"HEART, ELECTROPHYSIOLOGY STUDY WITHOUT ABLATION",3B,Existing,heart electrophysiology study without ablation,-0.0804333488530744,-0.1011250888661826,0
333,SF704T,"TEETH (2 TO 3), UNERUPTED/PARTIALLY ERUPTED/IMPACTED, SURGICAL EXPOSURE AND BONDING FOR TRACTION AND ASSISTED ERUPTION",3C,Existing,teeth 2 3 uneruptedpartially eruptedimpacted surgical exposure bonding traction assisted eruption,-0.0789825490578614,-0.0311356234277553,0
14,SJ803T,"THYROID, VARIOUS LESIONS, TOTAL/SUBTOTAL THYROIDECTOMY",5C,Existing,thyroid various lesion totalsubtotal thyroidectomy,0.392690294347633,-0.0091279614136899,1
83,SD707B,"BLOOD VESSELS, SUBCUTANEOUS IMPLANTED VASCULAR PORT, REMOVAL",1B,Existing,blood vessel subcutaneous implanted vascular port removal,-0.0943046660926467,0.0382786539918098,0
269,SB816J,"JOINTS (LOWER LIMB), VARIOUS LESIONS, EPIPHYSIOLYSIS WITH/WITHOUT MICROSURGERY",5C,Existing,joint lower limb various lesion epiphysiolysis withwithout microsurgery,0.2917641260637107,-0.007037917163064,1
182,SA887S,"SKIN, WRINKLES, TOTAL RHYTIDECTOMY5",6B,"Descriptor
change",skin wrinkle total rhytidectomy5,-0.0707062937910125,0.2019520456254702,0
165,SA870S,"SKIN, SCAR, REVISION WITH Z-PLASTY",2C,Existing,skin scar revision zplasty,-0.0819137205442175,0.135214287929723,0
252,SB718J,"JOINTS, MAJOR INTRA-ARTICULAR FRACTURE WITH DISCONTINUITY OR BONE LOSS, RECONSTRUCTION (FOR UPPER LIMB)",5A,Existing,joint major intraarticular fracture discontinuity bone loss reconstruction upper limb,-0.1186920616214409,-0.0456127687888546,0
291,SB706K,"KNEE, LIGAMENTS/MENISCUS/CARTILAGE/BONE COMBINED, MIS PRIMARY DOUBLE BUNDLE ACL OR PCL RECONSTRUCTION",6A,Existing,knee ligamentsmeniscuscartilagebone combined mi primary double bundle acl pcl reconstruction,-0.0682254563665941,-0.0667628935940043,0
7,SG706B,"BLADDER, VARIOUS LESIONS, MIS PARTIAL EXCISION",4A,Existing,bladder various lesion mi partial excision,0.2333392617630117,0.186472609792226,-1
65,SG723K,"KIDNEY/URETER, ENDOPYELOTOMY (PERCUTANEOUS)",4B,Existing,kidneyureter endopyelotomy percutaneous,-0.0498353802462752,-0.0799700132375022,0
34,SF811A,"ABDOMINAL CAVITY, VARIOUS LESIONS, PARACENTESIS",MSP,Existing,abdominal cavity various lesion paracentesis,0.311936114714707,-0.0308111383222312,1
32,SK709B,"BRAIN, INTRACRANIAL EXTRACEREBRAL TUMOR, CRANIOTOMY & REMOVAL, COMPLEX",7A,Existing,brain intracranial extracerebral tumor craniotomy removal complex,-0.1154271609429062,0.0228131156272249,0
236,SF808M,"MOUTH, CLEFT LIP, UNILATERAL PRIMARY REPAIR",4C,Existing,mouth cleft lip unilateral primary repair,-0.0912100163229129,-0.0458446037491817,0
80,SG808K,"KIDNEY, PELVI-URETERIC JUNCTION OBSTRUCTION, OPEN PYELOPLASTY/URETEROCALYCOSTOMY",5C,Existing,kidney pelviureteric junction obstruction open pyeloplastyureterocalycostomy,-0.0703164076535424,-0.1121348260328962,0
230,SF802M,"MOUTH, ANGULAR CLEFT WITH MACROSTOMIA (BILATERAL) REPAIR",6A,Existing,mouth angular cleft macrostomia bilateral repair,-0.1078851380280768,-0.0421847265923771,0
96,SG709U,"URETER, URETEROSCOPY",2C,Existing,ureter ureteroscopy,-0.016270460688329,-0.0532953522855546,0
12,SJ801T,"THYROID, TUMOR, EXCISION",3B,Existing,thyroid tumor excision,-0.0942008876961145,0.3178425351128325,0
128,SB809F,"FEMUR, DELAYED/NON UNION, WITH BONE GRATING",4A,Existing,femur delayednon union bone grating,-0.0906438831050646,-0.035325793286496,0
243,SB709J,"JOINTS (TEMPOROMANDIBULAR), VARIOUS LESIONS, ARTHROCENTESIS (UNILATERAL)",2B,Existing,joint temporomandibular various lesion arthrocentesis unilateral,0.3224015481702921,-0.0671469852626935,1
18,SM804E,"EAR, CAULIFLOWER EAR, CORRECTION",3A,Existing,ear cauliflower ear correction,-0.0845094753550525,-0.0174029776629552,0
145,SF806E,"ESOPHAGUS, TUMOR, CERVICAL/LARYNGOPHARYNGECTOMY WITH TRACHEOSTOMY WITH/WITHOUT PLASTIC RECONSTRUCTION",7C,Existing,esophagus tumor cervicallaryngopharyngectomy tracheostomy withwithout plastic reconstruction,-0.0896180975844615,0.0369353425599498,0
6,SD705A,"ARTERIOVENOUS FISTULA GRAFT, THROMBECTOMY",3A,Existing,arteriovenous fistula graft thrombectomy,-0.0833609870020113,-0.0029698815003417,0
45,SL714E,"EYE, NEEDLING OF BLEBS WITH ANTI-METABOLITES",1A,Existing,eye needling bleb antimetabolite,-0.0789064634245069,-0.0655581621265311,0
187,SF705L,"LIVER, PORTAL HYPERTENSION, TRANSJULAR INTRAHEPATIC PORTO-SYSTEMIC SHUNT CREATION (TIPSS)",5A,Existing,liver portal hypertension transjular intrahepatic portosystemic shunt creation tip,-0.0598223599193658,-0.041177168308896,0
87,SA723S,"SOFT TISSUE (UPPER LIMB), TUMORS (MALIGNANT), WIDE EXCISION BIOPSY",5A,Existing,soft tissue upper limb tumor malignant wide excision biopsy,-0.1320284258153085,0.4658849029797594,3
94,SM711N,"NOSE, RHINOPHYMA, TOTAL CONSTRUCTION",6B,Existing,nose rhinophyma total construction,-0.037821798740453,-0.0328083088642459,0
22,SC801L,"LUNG, VARIOUS LESIONS, REPEAT/MULTIPLE/COMPLEX RESECTIONS",5A,Existing,lung various lesion repeatmultiplecomplex resection,0.3449454401458945,-0.0221764842805922,1
245,SF817M,"MOUTH, MUCOUS CYST/RANULA OF FLOOR OF MOUTH, MARSUPIALIZATION /BIOPSY",1B,Existing,mouth mucous cystranula floor mouth marsupialization biopsy,-0.0503945232757915,0.0864832089040796,0
55,SA802M,"MUCOUS MEMBRANE, SUPERFICIAL LACERATION EQUAL/LESS THAN 7CM, REPAIR",1B,Existing,mucous membrane superficial laceration equalless 7cm repair,-0.1067908957587052,-0.0226611849609538,0
175,SK762S,"SPINE, LUMBAR/SACRAL/CAUDAL, INJECTION, INTRATHECAL WITHOUT OTHER PROCEDURES",2A,Existing,spine lumbarsacralcaudal injection intrathecal without procedure,-0.0663063925249854,-0.1225413949518195,0
54,SG712K,"KIDNEY, RENAL ABSCESS/PERINEPHRIC ABSCESS, IMAGING GUIDED PERCUTANEOUS DRAINAGE",2C,Existing,kidney renal abscessperinephric abscess imaging guided percutaneous drainage,-0.0495165982481299,-0.0954035717516454,0
9,SJ703T,"THYROID, VARIOUS LESIONS, TOTAL/SUBTOTAL THYROIDECTOMY WITH NECK DISSECTION (BILATERAL)",6C,Existing,thyroid various lesion totalsubtotal thyroidectomy neck dissection bilateral,0.2281726121234689,-0.0001831118262338,1
114,SA818S,"SKIN AND SUBCUTANEOUS TISSUE, DEFECT (MULTIPLE DIGITS), FREE FULL THICKNESS GRAFT",3B,Existing,skin subcutaneous tissue defect multiple digit free full thickness graft,-0.129720058430113,0.255020465960494,0
114,SM703P,"PHARYNX, TUMOR, PARTIAL PHARYNGECTOMY AND RADICAL NECK DISSECTION WITH FLAP",7B,Existing,pharynx tumor partial pharyngectomy radical neck dissection flap,-0.0903697184615171,0.0948198642619215,0
161,SD703V,"VEIN, VARICOSITY, SUB-FASCIAL LIGATION OF SINGLE DEEP PERFORATOR (ENDOSCOPIC)",2B,Existing,vein varicosity subfascial ligation single deep perforator endoscopic,-0.0872665618612497,-0.0528309033133599,0
35,SI805F,"FALLOPIAN TUBE, REMOVAL OF ECTOPIC GESTATION",3B,Existing,fallopian tube removal ectopic gestation,-0.0981874686139466,-0.0590311218581938,0
139,SI707V,"VAGINA, MID-URETHRAL TAPE/SLING (± CYSTOSCOPY) + ANTERIOR REPAIR + POSTERIOR REPAIR",5A,"Uptable, Descriptor change",vagina midurethral tapesling cystoscopy anterior repair posterior repair,-0.1220170661603664,-0.0929149828261528,0
183,SD726V,"VEIN, VARIOUS LESIONS, PERCUTANEOUS TRANSCATHETER EMBOLIZATION OF 1 TO 2 VESSELS",4A,Existing,vein various lesion percutaneous transcatheter embolization 1 2 vessel,0.193321373862203,-0.0693766787748575,1
390,SB848M,"MUSCLE (UPPER LIMB), DEEP ABSCESS, INCISION AND DRAINAGE",2A,Existing,muscle upper limb deep abscess incision drainage,-0.1210695701073589,-0.0078565237403035,0
108,SK744N,"NERVE-DIGITAL, INJURY, MICROSURGICAL REPAIR (MULTIPLE)",4B,Existing,nervedigital injury microsurgical repair multiple,-0.126204231485503,-0.0756644843521993,0
18,SA804B,"BREAST, DROOPING, MASTOPEXY/REDUCTION (BILATERAL)",5B,Existing,breast drooping mastopexyreduction bilateral,-0.0654477971593203,-0.0297127119404211,0
10,SK709A,"ARTERY, INTRACRANIAL, TUMOUR, PERCUTANEOUS TRANSCATHETER EMBOLIZATION",4B,Existing,artery intracranial tumour percutaneous transcatheter embolization,-0.0573175762124654,-0.0654164437856461,0
1,SK700A,"ARTERY, CAROTICO-CAVERNOUS FISTULA, EMBOLISATION",6B,Existing,artery caroticocavernous fistula embolisation,-0.0598031094854429,-0.0621299533656096,0
86,SB709E,"ELBOW, VARIOUS LESIONS, REVISION TOTAL JOINT ARTHROPLASTY",6C,Descriptor change,elbow various lesion revision total joint arthroplasty,0.2327439352950309,-0.0590075717753154,1
229,SB840H,"HUMERUS, DELAYED/NON-UNION, RECONSTRUCTION WITH INTERNAL FIXATION AND BONE GRAFTING",5B,Existing,humerus delayednonunion reconstruction internal fixation bone grafting,-0.1183227236899019,-0.0825442807989847,0
122,SF805C,"COLON, VARIOUS LESIONS, TOTAL PROCTO-COLECTOMY AND ILEOSTOMY",6B,Existing,colon various lesion total proctocolectomy ileostomy,0.3599972020609373,-0.0266803760232574,1
470,SB810S,"SPINE (EXCLUDING CERVICAL SPINE), VARIOUS LESIONS - INTERBODY FUSION (TWO SEGMENTS) WITHOUT ANTERIOR/POSTERIOR INSTRUMENTATION",6C,"Uptable, Descriptor change,",spine excluding cervical spine various lesion interbody fusion two segment without anteriorposterior instrumentation,0.1203151836267091,-0.0897171080753415,1
32,SA818B,"BREAST, POST MASTECTOMY, RECONSTRUCTION USING PEDICLED TRANSVERSE RECTUS ABDOMINIS MUSCULOCUTANEOUS FLAP (BILATERAL)",7A,Existing,breast post mastectomy reconstruction using pedicled transverse rectus abdominis musculocutaneous flap bilateral,-0.0811889542533872,-0.0105695052284612,0
523,SB837T,"TENDON (LOWER LIMB), CONTRACTURE TENOTOMY, WITH/WITHOUT CAST APPLICATION",3A,New,tendon lower limb contracture tenotomy withwithout cast application,-0.0854510375095535,-0.0048045956326172,0
125,SD805H,"HEART, CONGENITAL HEART DISEASE (COMPLEX), OPEN HEART SURGERY",7A,Existing,heart congenital heart disease complex open heart surgery,-0.1085547793229901,-0.1375131258745794,0
127,SG829U,"URETHRA, VARIOUS LESIONS, TRANSPUBIC URETHROPLASTY",5A,Existing,urethra various lesion transpubic urethroplasty,0.4432745069490883,-0.0126857911204299,1
15,SB700B,"BONE (LOWER LIMB), TUMOR (BENIGN), >3 CM WITH BONE GRAFTING +/- RECONSTRUCTION/INTERNAL FIXATION",5A,Existing,bone lower limb tumor benign 3 cm bone grafting reconstructioninternal fixation,-0.1332809166507391,0.0445965334889346,0
20,SH808P,"PENIS, PARAPHIMOSIS/PHIMOSIS/REDUCTION PREPUCE, CIRCUMCISION",1B,Existing,penis paraphimosisphimosisreduction prepuce circumcision,-0.0757718696048323,-0.0489250042713848,0
87,SF714B,"BOWEL (ESOPHAGUS, STOMACH, DUODENUM, COLON, RECTUM), STRICTURE, IMAGING GUIDED BALLOON DILATATION",2C,Existing,bowel esophagus stomach duodenum colon rectum stricture imaging guided balloon dilatation,-0.0527535597812588,-0.0636999724919205,0
127,SB808F,"FASCIA PALMAR, DUPUYTREN'S CONTRACTURE, FASCIECTOMY (SINGLE)",4A,Existing,fascia palmar dupuytrens contracture fasciectomy single,-0.0835005124754283,-0.0316872419141883,0
361,SB819M,"MANDIBLE, VARIOUS LESIONS, MANDIBULAR RAMUS/BODY OSTECTOMY/OSTEOTOMY WITHOUT SEGMENTAL OSTEOTOMY",5C,Existing,mandible various lesion mandibular ramusbody ostectomyosteotomy without segmental osteotomy,0.1923678183854131,-0.0554276596329954,1
9,SF710A,"ABDOMEN, MAJOR/MULTIPLE ORGAN REPAIR (TRAUMA)",6B,Existing,abdomen majormultiple organ repair trauma,-0.1088188038194661,-0.0655319244584723,0
59,SH802T,"TESTIS, UNDESCENDED/ECTOPIC (UNILATERAL), ORCHIDOPEXY/TRANSPLANTATION WITH HERNIA REPAIR",3B,Existing,testis undescendedectopic unilateral orchidopexytransplantation hernia repair,-0.089149698883337,-0.0716170235184399,0
142,SB824F,"FINGER, TRAUMA, TERMINALISATION (SINGLE)",2C,Existing,finger trauma terminalisation single,-0.0847694024459124,-0.0584050798692194,0
148,SA853S,"SKIN AND SUBCUTANEOUS TISSUE, DEBRIDEMENT CONFINED TO SKIN, SUBCUTANEOUS FAT OR FASCIA ONLY (INCLUDES SUTURING OF WOUND WHEN PERFORMED).",1C,"Uptable, Descriptor change",skin subcutaneous tissue debridement confined skin subcutaneous fat fascia includes suturing wound performed,-0.1348525404253845,0.3223226238118754,0
68,SH800V,"VAS DEFERENS, VARIOUS LESIONS, EXPLORATION (MICROSURGICAL) AND TESTICULAR BIOPSY",5C,Existing,va deferens various lesion exploration microsurgical testicular biopsy,0.2120678412253682,0.0480600512300497,-1
30,SF807A,"ABDOMINAL CAVITY, SUBPHRENIC ABSCESS, DRAINAGE",3B,Existing,abdominal cavity subphrenic abscess drainage,-0.0888023026544053,-0.0629831984991085,0
66,SK702L,"LUMBAR PLEXUS, BLOCK, NO CATHETER",1B,Existing,lumbar plexus block catheter,-0.0894544653867166,-0.0756183034339572,0
140,SD821H,"HEART, PROXIMAL AORTIC ANEURYSM, AORTIC ROOT REPLACEMENT WITH CORONARY ARTERY REIMPLANTATION",7C,Existing,heart proximal aortic aneurysm aortic root replacement coronary artery reimplantation,-0.0707292069629939,-0.08097486111742,0
40,SE800M,"MARROW, FOR VARIOUS LESIONS, HARVESTING & GRAFTING",5A,Existing,marrow various lesion harvesting grafting,0.447869565379271,-0.0002137896116253,1
156,SA861S,"SKIN, BURNS (MORE THAN 10%), EXCISION",3B,Existing,skin burn 10 excision,-0.1033464370254853,0.3946646955583482,0
33,SG812B,"BLADDER, VARIOUS LESIONS, ENLARGEMENT CYSTOPLASTY WITH BOWEL",6B,Existing,bladder various lesion enlargement cystoplasty bowel,0.3253877016470379,-0.023246873077671,1
157,SL701R,"RETINA, PNEUMATIC RETINOPEXY",4A,Existing,retina pneumatic retinopexy,-0.0770730529304413,-0.0403611949415573,0
176,SD718V,"VEIN, VARIOUS LESIONS, ENDOVASCULAR STENT GRAFT/STENT PLACEMENT",3B,Existing,vein various lesion endovascular stent graftstent placement,0.2064773129304654,-0.0577696795269347,1
37,SM823E,"EAR, UNILATERAL PRE AURICULAR SINUS EXCISION",2B,Existing,ear unilateral pre auricular sinus excision,-0.0730924076377056,0.2107832149513047,0
76,SK708N,"NERVE (OROFACIAL), DEFECT, GRAFT (SINGLE)/NERVE SHARE, USING MICROSURGICAL TECHNIQUES (INCLUDE HARVESTING)",5A,Existing,nerve orofacial defect graft singlenerve share using microsurgical technique include harvesting,-0.0919006482302246,-0.0202056473302937,0
2,SI701C,"CERVIX, CERVICAL INCOMPETENCE, REMOVAL OF CERCLAGE",1C,Descriptor change,cervix cervical incompetence removal cerclage,-0.0650643689943021,-0.041096318521465,0
54,SL723E,"EYELIDS, CHALAZION OR STYE EXCISION UNDER GENERAL ANAESTHESIA",1A,Existing,eyelid chalazion stye excision general anaesthesia,-0.086104274493131,0.1725903840758599,0
12,SM711E,"EAR, IMPLANTATION OF BONE-ANCHORED HEARING AID",4B,Existing,ear implantation boneanchored hearing aid,-0.0796085421715356,-0.0236415462772173,0
92,SL841E,"EYELIDS, TRICHIASIS, CRYOTHERAPY",1B,Existing,eyelid trichiasis cryotherapy,-0.0720208704369182,-0.0281983208599669,0
5,SM703E,"EAR, AURAL TOILET BY MICROSCOPY (COMPLEX) EG. IMPACTED EAR WAX/FOREIGN BODY/DISCHARGE",MSP,Existing,ear aural toilet microscopy complex eg impacted ear waxforeign bodydischarge,-0.0868779794758093,-0.0157665747219649,0
145,SL802O,"ORBIT, VARIOUS LESIONS/TUMOURS, EXENTERATION/REMOVAL VIA CRANIOTOMY",5C,Existing,orbit various lesionstumours exenterationremoval via craniotomy,0.0848859297529198,-0.0330844198349725,-1
346,SF807T,"TONGUE, TUMOR, HEMI-GLOSSECTOMY",4A,Existing,tongue tumor hemiglossectomy,-0.1026041797763437,0.0920666648064306,0
19,SH807P,"PENIS, HYPOSPADIAS, URETHRAL RECONSTRUCTION & CORRECTION OF CHORDEE",5C,Existing,penis hypospadias urethral reconstruction correction chordee,-0.0849924912714293,-0.0536274746026512,0
126,SI840U,"UTERUS, RUPTURED, REPAIR (COMPLICATED)",4A,Existing,uterus ruptured repair complicated,-0.1313491211264259,-0.0837457892633637,0
85,SL832E,"EYELIDS, PTOSIS, CORRECTION FASANELLA (UNILATERAL)",3B,Existing,eyelid ptosis correction fasanella unilateral,-0.0812510539660759,-0.0478663516189439,0
112,SD730H,"HEART, TRANS-MYOCARDIAL REVASCULARISATION (TMR) AS AN ADJUNCT PROCEDURE",2C,Existing,heart transmyocardial revascularisation tmr adjunct procedure,-0.0812107738802401,-0.1265691853604398,0
87,SL834E,"EYELIDS, PTOSIS, CORRECTION LEVATOR PALPEBRAE SUPERIORIS RESECTION (UNILATERAL)",4B,Existing,eyelid ptosis correction levator palpebrae superioris resection unilateral,-0.0744672561816961,-0.0483650344026649,0
147,SB829F,"FINGER, VARIOUS LESIONS, SYNOVECTOMY WITH SOFT TISSUE RECONSTRUCTION",5C,Existing,finger various lesion synovectomy soft tissue reconstruction,0.1868507720252647,0.0997328849045476,-1
59,SK759E,EXAMINATION UNDER ANAESTHESIA (GENERAL OR REGIONAL) WITHOUT OTHER SURGICAL PROCEDURES14,1A,Existing,examination anaesthesia general regional without surgical procedures14,-0.0701196214515703,-0.0503396321429482,0
126,SM708S,"SINUSES, NASAL, INFECTION, FUNCTIONAL SINUSCOPIC DRAINAGE OF ETHMOIDAL/ MAXILLARY SINUSES",3B,Existing,sinus nasal infection functional sinuscopic drainage ethmoidal maxillary sinus,-0.0592218220353764,-0.0299002886977604,0
186,SB729H,"HUMERUS, HUMERUS SHAFT FRACTURE, CLOSED INTERLOCKING INTRAMEDULLARY NAIL",4A,Existing,humerus humerus shaft fracture closed interlocking intramedullary nail,-0.0985914536419233,-0.0833916186069403,0
65,SI701U,"UTERUS/CERVIX, HYSTEROSCOPY, DIAGNOSTIC (WITHOUT ANAESTHESIA)",1A,Existing,uteruscervix hysteroscopy diagnostic without anaesthesia,-0.06690262606289,-0.0617055624142616,0
48,SK812B,"BRAIN, INTRACRANIAL ABSCESS, DRAINAGE VIA BURR- HOLE",4A,Existing,brain intracranial abscess drainage via burr hole,-0.0941575288172464,-0.0520136106440113,0
44,SB815B,"BONE (SKULL), TUMOR (MALIGNANT), WIDE EXCISION",5C,Existing,bone skull tumor malignant wide excision,-0.1321354168996833,0.2893908851553138,0
267,SF712P,"PANCREAS, VARIOUS LESIONS, SPLEEN-PRESERVING DISTAL PANCREATECTOMY",5C,Descriptor change,pancreas various lesion spleenpreserving distal pancreatectomy,0.3132935136159712,-0.0334761978843376,1
110,SD728H,"HEART, TRANS-CATHETAR PERCUTANEOUS PATENT DUCTUS ARTERIOSUS (PDA) OCCLUSION",5A,Existing,heart transcathetar percutaneous patent ductus arteriosus pda occlusion,-0.0717598052645962,-0.1317683600859376,0
182,SK803S,"SKULL, CRANIOSTENOSIS (SINGLE SUTURE), OPERATION",6A,Existing,skull craniostenosis single suture operation,-0.087284644287584,-0.0406579636208893,0
113,SB722F,"FOOT, FRACTURES, SIMPLE, SINGLE",3A,Existing,foot fracture simple single,-0.1180499840898468,-0.0936303329500426,0
93,SM710N,"NOSE, RHINOPHYMA, EXCISION",3B,Existing,nose rhinophyma excision,-0.0712039511583494,0.3025041746024615,-1
270,SF800P,"PALATE, CLEFT (COMPLETE), PRIMARY REPAIR",5C,Existing,palate cleft complete primary repair,-0.0919643834953653,-0.0618730448894051,0
142,SD823H,"HEART, PULMONARY VALVE LESIONS, BALLOON VALVULOPLASTY",4A,Existing,heart pulmonary valve lesion balloon valvuloplasty,0.0541804837064962,-0.0733415723897388,-1
461,SB760S,"SPINE (EXCLUDING CERVICAL SPINE), VARIOUS LESIONS - INTERBODY FUSION (THREE OR MORE SEGMENTS) WITH ANTERIOR/POSTERIOR INSTRUMENTATION",7C,New,spine excluding cervical spine various lesion interbody fusion three segment anteriorposterior instrumentation,0.1330822780699362,-0.0804110519386796,1
1,SL800A,"ANTERIOR CHAMBER PARACENTESIS, IRRIGATION OR REFORMATION",1B,Existing,anterior chamber paracentesis irrigation reformation,-0.0712389748751612,-0.0507469249564583,0
171,SB714H,"HAND, OPEN FRACTURE, DEBRIDEMENT AND ORIF (MULTIPLE), JOINT",6A,Existing,hand open fracture debridement orif multiple joint,-0.1267775137067567,-0.1581533931906056,0
367,SB825M,"MAXILLA, ALVEOLAR CLEFT (BILATERAL COMPLETE), BONE GRAFT AND CLOSURE OF NASO BUCCAL FISTULA",6B,Existing,maxilla alveolar cleft bilateral complete bone graft closure naso buccal fistula,-0.0865064381118321,-0.0355057196020029,0
